Date time,Minimum Temperature,Maximum Temperature,Temperature,Relative Humidity,Precipitation,Conditions
4/14/2002,42.1,54.3,44.8,76.43,0.21,"Rain, Partially cloudy"
4/15/2002,42.5,49.4,44.9,77.52,0.19,"Rain, Partially cloudy"
4/16/2002,41,45.7,43.4,80.43,0.17,"Rain, Partially cloudy"
4/17/2002,42.1,52.5,46,74.62,0.01,"Rain, Partially cloudy"
4/18/2002,43.5,57.3,49.5,71.39,0,Partially cloudy
4/19/2002,44.3,53.2,47.7,81.26,0,Partially cloudy
4/20/2002,44.1,53.9,48.6,72.25,0,Partially cloudy
4/21/2002,44.8,49.3,47.3,82.86,0.11,"Rain, Partially cloudy"
4/22/2002,44.7,51.9,47.9,72.78,0.01,"Rain, Partially cloudy"
4/23/2002,38.4,53.4,46.4,58.19,0,Partially cloudy
4/24/2002,38.5,56.9,48,54.87,0,Clear
4/25/2002,45,56.9,50.4,54.99,0,Partially cloudy
4/26/2002,44,47.6,46.2,77.9,0.26,"Rain, Partially cloudy"
4/27/2002,45.6,51.7,47.7,84.66,0.32,"Rain, Partially cloudy"
4/28/2002,41.7,63.9,51.6,68.58,0,Clear
4/29/2002,45.1,60.6,53.5,61.94,0,Clear
4/30/2002,46.5,65.6,55.2,65.2,0,Clear
5/1/2002,46.7,52.1,49.5,79.68,0,Partially cloudy
5/2/2002,43.7,53.7,48.8,78.6,0.03,"Rain, Partially cloudy"
5/3/2002,41.3,55.5,48.2,65.14,0,Partially cloudy
5/4/2002,44.9,51.9,47.3,66.14,0,Partially cloudy
5/5/2002,42.4,51.2,46.6,72.9,0.01,"Rain, Partially cloudy"
5/6/2002,38.9,44.4,41.7,75.63,0.24,"Rain, Partially cloudy"
5/7/2002,37.2,52.2,45.1,72.66,0,Partially cloudy
5/8/2002,40.4,55.9,49.1,63.29,0,Partially cloudy
5/9/2002,44.6,54.5,49.2,68.31,0,Partially cloudy
5/10/2002,44.3,59.5,51.2,65.85,0,Partially cloudy
5/11/2002,46.3,61.8,53.7,61.05,0,Clear
5/12/2002,48.4,73.3,60.1,59.03,0,Partially cloudy
5/13/2002,47.1,58.8,50.5,79.69,0.11,"Rain, Partially cloudy"
5/14/2002,47.8,54,50.1,70.24,0,Partially cloudy
5/15/2002,43.3,57.9,50.9,62.45,0,Partially cloudy
5/16/2002,44.7,64.5,53.9,62.86,0.1,"Rain, Partially cloudy"
5/17/2002,46.5,59.8,52.7,68.9,0.11,"Rain, Partially cloudy"
5/18/2002,50.4,59.9,53.9,69.49,0.01,"Rain, Partially cloudy"
5/19/2002,50.7,56,53.1,79.16,0.04,"Rain, Partially cloudy"
5/20/2002,50.8,60.7,54,76.27,0.14,"Rain, Partially cloudy"
5/21/2002,49.3,57.3,53.4,78.67,0.17,"Rain, Partially cloudy"
5/22/2002,49.1,58.8,53.8,73.49,0.07,"Rain, Partially cloudy"
5/23/2002,48.6,60,54,69.02,0,Partially cloudy
5/24/2002,48,64.2,56.1,63.62,0,Partially cloudy
5/25/2002,53.7,62.4,57.8,70.57,0.02,"Rain, Partially cloudy"
5/26/2002,54,67,59.1,72.93,0,Partially cloudy
5/27/2002,53.7,65.7,59.1,81.19,0.08,"Rain, Partially cloudy"
5/28/2002,55.1,62.4,59,86.16,0.24,"Rain, Partially cloudy"
5/29/2002,54.5,60.7,57.9,81.04,0.03,"Rain, Partially cloudy"
5/30/2002,49.4,63.5,56.5,72.04,0.01,"Rain, Partially cloudy"
5/31/2002,51.7,65.7,57.1,61.94,0,Partially cloudy
6/1/2002,52,66.4,59,60.44,0,Partially cloudy
6/2/2002,50,64.9,56.7,69.39,0,Partially cloudy
6/3/2002,51,67.9,59.9,65.39,0,Partially cloudy
6/4/2002,54.9,63.5,59.3,76.67,0.01,"Rain, Partially cloudy"
6/5/2002,54.4,65.3,58.4,75.62,0.02,"Rain, Partially cloudy"
6/6/2002,50.8,58.7,54.5,69.26,0.08,"Rain, Partially cloudy"
6/7/2002,47.7,53.5,50.4,68.22,0.23,"Rain, Partially cloudy"
6/8/2002,45.5,59.6,51.7,74.12,0.02,"Rain, Partially cloudy"
6/9/2002,48.5,70.4,59.3,66.2,0,Partially cloudy
6/10/2002,53,66.9,58.4,71.03,0,Partially cloudy
6/11/2002,52.2,70.6,60.3,72.76,0,Clear
6/12/2002,55.5,74.5,65.5,66.28,0,Clear
6/13/2002,60.2,91.1,72.7,54.26,0,Clear
6/14/2002,56.3,66.6,60.3,75.13,0,Partially cloudy
6/15/2002,53.5,64.6,58.8,71.21,0,Partially cloudy
6/16/2002,53.6,61.9,57.6,73.25,0,Partially cloudy
6/17/2002,54.9,60.4,57.4,84.64,0.2,"Rain, Partially cloudy"
6/18/2002,52,64,57.1,76.96,0.26,"Rain, Partially cloudy"
6/19/2002,51,66.2,58.6,68.39,0,Partially cloudy
6/20/2002,53.2,73.7,64.4,62.99,0,Partially cloudy
6/21/2002,55.8,82.6,69.3,54.73,0,Clear
6/22/2002,56.4,74.7,64.5,65.67,0,Partially cloudy
6/23/2002,55.4,72.9,63,66.77,0,Partially cloudy
6/24/2002,58.7,74.8,66.2,53.24,0,Partially cloudy
6/25/2002,58.5,84.3,71.5,48.59,0,Partially cloudy
6/26/2002,61.8,86.8,73,54.21,0,Partially cloudy
6/27/2002,56.4,70.8,64.1,80.25,0.08,"Rain, Overcast"
6/28/2002,53.8,62.6,58.7,89.34,0.31,"Rain, Overcast"
6/29/2002,55.1,67.3,61.1,70.69,0.1,"Rain, Overcast"
6/30/2002,56.4,66.2,60.3,70.67,0.08,"Rain, Overcast"
7/1/2002,55,68.9,60,63.35,0,Partially cloudy
7/2/2002,53.2,69.2,60.6,55.97,0,Partially cloudy
7/3/2002,54.6,63.3,58.3,64.49,0,Partially cloudy
7/4/2002,53.6,63.3,57.6,67.42,0,Partially cloudy
7/5/2002,53.1,65.9,59.7,65.71,0,Partially cloudy
7/6/2002,55,71.6,63.9,58.37,0,Partially cloudy
7/7/2002,58.9,62.6,60.2,78.23,0.51,"Rain, Partially cloudy"
7/8/2002,56.7,67.6,61.2,73.5,0.01,"Rain, Partially cloudy"
7/9/2002,55.2,75.8,63.6,69.54,0,Clear
7/10/2002,60.9,81.6,69.9,58.83,0,Clear
7/11/2002,59.8,73.9,66.9,59.04,0,Partially cloudy
7/12/2002,57,75.5,65.9,63.33,0,Clear
7/13/2002,59.4,73.6,66.7,62.6,0,Partially cloudy
7/14/2002,56.1,65.2,59.4,75.65,0,Partially cloudy
7/15/2002,53.2,69.8,61.9,64.05,0,Clear
7/16/2002,55.5,74.3,64.7,67.61,0,Clear
7/17/2002,57.9,71.9,64.3,74,0,Partially cloudy
7/18/2002,60.9,74.2,65.2,71.84,0,Partially cloudy
7/19/2002,60.4,74.2,64.9,70.03,0,Partially cloudy
7/20/2002,58.8,74,65.3,66.33,0,Clear
7/21/2002,57.8,74.1,67.4,64.85,0,Clear
7/22/2002,63.3,80.2,72.1,56.75,0,Clear
7/23/2002,60.9,81.7,71.3,62.28,0,Clear
7/24/2002,59.4,80.7,67,73.96,0,Clear
7/25/2002,59.7,66.4,62.7,81.96,0,Partially cloudy
7/26/2002,59,63.7,60.2,85.83,0.03,"Rain, Partially cloudy"
7/27/2002,56.1,70.8,62.5,69.29,0,Partially cloudy
7/28/2002,56.1,62.9,59.5,86.03,0.02,"Rain, Partially cloudy"
7/29/2002,56,69.8,60.8,79.07,0,Partially cloudy
7/30/2002,56.9,65.6,60.7,73.94,0.04,"Rain, Partially cloudy"
7/31/2002,51.8,68.9,60.8,61.59,0,Clear
8/1/2002,54.2,69.7,61.9,65.49,0,Partially cloudy
8/2/2002,53.4,69.2,60.3,64.57,0,Partially cloudy
8/3/2002,54,65.6,59.4,71.78,0,Partially cloudy
8/4/2002,55.1,63.6,59.1,71.89,0.01,"Rain, Partially cloudy"
8/5/2002,54.6,65.8,59.5,71.16,0.06,"Rain, Partially cloudy"
8/6/2002,54.9,64.7,58.7,78.46,0,Partially cloudy
8/7/2002,55.1,68.5,61.6,69.48,0,Partially cloudy
8/8/2002,55.5,73.6,64,63.49,0,Clear
8/9/2002,57.9,75.2,66.3,66.6,0,Clear
8/10/2002,60.4,72.1,65,73.18,0,Partially cloudy
8/11/2002,56.1,73.3,64.4,68.76,0,Partially cloudy
8/12/2002,58.3,76,67.6,61.92,0,Clear
8/13/2002,64.8,85.6,74.1,51.82,0,Clear
8/14/2002,63.3,78.5,70.8,55.39,0,Clear
8/15/2002,55.3,76,65.7,66.84,0,Clear
8/16/2002,56,73.3,64.2,65.91,0,Clear
8/17/2002,54,73.8,64,59.66,0,Clear
8/18/2002,52.7,70.4,60.4,73.99,0,Partially cloudy
8/19/2002,52.6,66.2,57.9,82.87,0.02,"Rain, Partially cloudy"
8/20/2002,56.2,65.9,59.6,77.82,0.01,"Rain, Partially cloudy"
8/21/2002,53.8,67.6,60.5,74.09,0,Partially cloudy
8/22/2002,54.1,71.8,61.8,73.57,0,Clear
8/23/2002,54.7,75.9,64.5,68.14,0,Clear
8/24/2002,55.4,72.3,63.1,75.79,0,Partially cloudy
8/25/2002,57.7,66,61.1,82.5,0.01,"Rain, Partially cloudy"
8/26/2002,59.9,70.4,64.5,72.96,0,Partially cloudy
8/27/2002,57.4,74.7,65.7,67.43,0,Clear
8/28/2002,59.6,78.9,68.3,65.83,0,Clear
8/29/2002,57.1,73.6,64.2,74.19,0,Partially cloudy
8/30/2002,56,69.2,62.4,69.07,0,Partially cloudy
8/31/2002,54.4,72,62.8,73.51,0,Partially cloudy
9/1/2002,56.8,68.9,62.6,76.47,0,Partially cloudy
9/2/2002,56.8,68.5,61.5,79.41,0.15,"Rain, Partially cloudy"
9/3/2002,52.7,63.3,58.4,73.51,0,Partially cloudy
9/4/2002,49.8,65.9,58.2,68.39,0,Clear
9/5/2002,49.8,66.5,58.5,67.49,0,Clear
9/6/2002,50.7,65,57.5,72.06,0.03,"Rain, Partially cloudy"
9/7/2002,54.7,64.4,58.4,70.8,0.01,"Rain, Partially cloudy"
9/8/2002,50.2,59.8,56,79.51,0.02,"Rain, Partially cloudy"
9/9/2002,54.5,73.2,63.3,70.82,0,Partially cloudy
9/10/2002,54.5,71.1,62.9,72.82,0,Clear
9/11/2002,56.6,69.2,62.1,78.45,0,Clear
9/12/2002,54.5,73.2,63.7,71.6,0,Clear
9/13/2002,55.9,73.2,64.4,71.11,0,Clear
9/14/2002,56.4,74.4,63.7,74.41,0,Partially cloudy
9/15/2002,56.8,64.2,60.3,78.38,0,Partially cloudy
9/16/2002,56,64.5,60,80.11,0.17,"Rain, Partially cloudy"
9/17/2002,54.3,63.2,58.5,70.87,0.05,"Rain, Partially cloudy"
9/18/2002,49.7,67.2,58.2,68.81,0,Partially cloudy
9/19/2002,53.1,66.2,58.8,76.95,0.01,"Rain, Partially cloudy"
9/20/2002,51.2,62.8,56.7,68.11,0,Clear
9/21/2002,50.3,65.2,57,70.7,0,Clear
9/22/2002,54.1,69.2,60.9,63.84,0,Clear
9/23/2002,52.1,69.1,60.2,72.29,0,Clear
9/24/2002,53.5,70,60.6,76.69,0,Clear
9/25/2002,55.7,69.9,61.5,69.86,0,Clear
9/26/2002,52.2,65.8,58.7,74.31,0,Partially cloudy
9/27/2002,52.1,66.3,58.7,75.3,0,Clear
9/28/2002,50.1,69.2,58.9,72.55,0,Partially cloudy
9/29/2002,50.9,58.3,54.7,75.1,0.18,"Rain, Partially cloudy"
9/30/2002,48,56.4,52,72.42,0,Partially cloudy
10/1/2002,41.3,59.4,50.8,74.99,0,Clear
10/2/2002,44.7,58.5,52.2,73.1,0,Partially cloudy
10/3/2002,54.4,56.3,55.6,91.73,0.47,"Rain, Partially cloudy"
10/4/2002,53.7,60.4,56.4,83.8,0.01,"Rain, Partially cloudy"
10/5/2002,51.5,59.7,54.9,84.48,0.01,"Rain, Partially cloudy"
10/6/2002,53.4,64.2,56.4,85.9,0,Partially cloudy
10/7/2002,51.2,59.6,55.5,88.69,0,Partially cloudy
10/8/2002,51.7,59.8,54.7,90.12,0.02,"Rain, Partially cloudy"
10/9/2002,52.9,56,54.5,85.43,0.01,"Rain, Partially cloudy"
10/10/2002,48.4,54,52,71.63,0.04,"Rain, Partially cloudy"
10/11/2002,44.2,55.2,49.4,70.83,0,Partially cloudy
10/12/2002,42.7,57.1,49.6,73.75,0,Clear
10/13/2002,43.3,58.1,50.4,79.93,0,Clear
10/14/2002,46.5,60.2,53.1,72.8,0,Clear
10/15/2002,47.8,61.6,55.2,72.86,0,Clear
10/16/2002,51.3,63.9,57,73.06,0,Clear
10/17/2002,45.8,63,54,81.48,0,Clear
10/18/2002,48.2,54.3,51,86.98,0,Partially cloudy
10/19/2002,51.7,58,54.5,90.06,0.05,"Rain, Partially cloudy"
10/20/2002,53.2,58,55.2,95.15,0.05,"Rain, Partially cloudy"
10/21/2002,53.3,57.1,55.1,89.67,0,Partially cloudy
10/22/2002,51.8,57.9,54.9,83.58,0,Partially cloudy
10/23/2002,46.2,53.6,50.1,92.73,0,Partially cloudy
10/24/2002,43.1,49,45.8,96.17,0.01,"Rain, Partially cloudy"
10/25/2002,43.8,47,45.1,92.09,0,Partially cloudy
10/26/2002,43,47.8,45.5,85.56,0,Partially cloudy
10/27/2002,41.8,51.7,47.2,85.15,0,Partially cloudy
10/28/2002,48.1,52.9,50.4,83.7,0,Partially cloudy
10/29/2002,43.8,52.5,48.2,61.57,0.05,"Rain, Partially cloudy"
10/30/2002,35,49.9,42.8,41.99,0,Clear
10/31/2002,34.3,51.9,42.8,42.62,0,Clear
11/1/2002,35.9,54.9,43.8,49.9,0,Clear
11/2/2002,32.4,51.9,41.8,66.89,0,Clear
11/3/2002,32.5,50.2,41.3,66.4,0,Clear
11/4/2002,29.2,51.6,42.6,72.72,0,Partially cloudy
11/5/2002,45.4,59.5,52,71.46,0,Partially cloudy
11/6/2002,48.3,53.9,51.2,79.07,0.61,"Rain, Partially cloudy"
11/7/2002,48.6,58.5,52.4,82.9,0.34,"Rain, Partially cloudy"
11/8/2002,49.2,54.5,51.3,82.43,0.12,"Rain, Partially cloudy"
11/9/2002,48,54.3,50,81.61,0.35,"Rain, Partially cloudy"
11/10/2002,46.5,53.8,50.2,82.67,0.09,"Rain, Partially cloudy"
11/11/2002,49.3,55.8,52.4,79.76,0.06,"Rain, Partially cloudy"
11/12/2002,49.9,56.8,53.1,87.67,0.77,"Rain, Partially cloudy"
11/13/2002,49.4,55.7,52.6,82.69,0.11,"Rain, Partially cloudy"
11/14/2002,45.6,54.5,51.2,82.27,0.1,"Rain, Partially cloudy"
11/15/2002,44.1,51.5,47.8,81.23,0.02,"Rain, Partially cloudy"
11/16/2002,44.5,53.3,49.5,81.44,0.51,"Rain, Partially cloudy"
11/17/2002,46.7,54.1,49.7,79.59,0,Partially cloudy
11/18/2002,47.7,54,50.4,80.73,0.21,"Rain, Partially cloudy"
11/19/2002,53.1,56.9,55,91.6,0.28,"Rain, Partially cloudy"
11/20/2002,49.1,58.8,53.3,93.44,0.01,"Rain, Partially cloudy"
11/21/2002,47.8,55.8,51.1,95.77,0,Partially cloudy
11/22/2002,50.6,53.6,51.2,92.36,0,Partially cloudy
11/23/2002,45.7,51,49.2,84.97,0,Partially cloudy
11/24/2002,41.9,50.7,45.5,86.45,0.01,Rain
11/25/2002,36.1,47.1,41.1,83.41,0,Partially cloudy
11/26/2002,35.8,48.3,42.5,75.46,0,Partially cloudy
11/27/2002,37.3,50.4,43.2,82.49,0,Clear
11/28/2002,38.7,50.3,44,89.76,0,Partially cloudy
11/29/2002,39.5,48.3,42.8,94.91,0,Clear
11/30/2002,39.4,46,42.4,98.61,0,Clear
12/1/2002,38.4,49.7,44.6,87.68,0,Partially cloudy
12/2/2002,44.7,49.7,47.5,88.63,0,Partially cloudy
12/3/2002,38.8,46.2,43.3,85.03,0,Partially cloudy
12/4/2002,43.4,47.8,45.9,80.1,0.15,"Rain, Partially cloudy"
12/5/2002,40.2,51.5,45.7,84.04,0,Partially cloudy
12/6/2002,40.2,49.2,44.8,85.57,0,Partially cloudy
12/7/2002,37.8,44,41,94.58,0,Partially cloudy
12/8/2002,37.6,45.2,41.5,88.84,0,Partially cloudy
12/9/2002,38.4,46.7,43.3,79.39,0.11,"Rain, Partially cloudy"
12/10/2002,44.9,48.5,46.7,82.04,0.55,"Rain, Partially cloudy"
12/11/2002,43.7,52.8,46.7,89.51,0.46,"Rain, Partially cloudy"
12/12/2002,47.1,54.4,51.6,82.3,0.56,"Rain, Partially cloudy"
12/13/2002,45.6,52.8,47.9,83.75,0.26,"Rain, Partially cloudy"
12/14/2002,48,56.1,51.8,86.23,1.44,"Rain, Partially cloudy"
12/15/2002,46.7,52.8,49.6,77.05,0.38,"Rain, Partially cloudy"
12/16/2002,44.3,49,46.3,85,0.74,"Rain, Partially cloudy"
12/17/2002,41.4,44.2,42.7,86.67,0.32,"Rain, Partially cloudy"
12/18/2002,40.1,45.1,42.3,81.86,0.1,"Rain, Partially cloudy"
12/19/2002,41,50,46.4,55.28,0.06,"Rain, Partially cloudy"
12/20/2002,45.9,51.1,48.1,50.12,0,Partially cloudy
12/21/2002,42.5,45.9,44.7,71.87,0,Partially cloudy
12/22/2002,37.7,46,43.1,84.6,0.01,"Rain, Partially cloudy"
12/23/2002,33.9,45.7,39,79.33,0,Partially cloudy
12/24/2002,39,42.6,40.5,72.35,0.16,"Rain, Partially cloudy"
12/25/2002,41.2,52.6,48.4,67.25,0.35,"Rain, Partially cloudy"
12/26/2002,40.6,45.7,43.1,80.62,0.03,"Rain, Partially cloudy"
12/27/2002,38.8,52.8,44.7,80.2,0.31,"Rain, Partially cloudy"
12/28/2002,39.2,43.8,41.6,87.26,0.09,"Rain, Partially cloudy"
12/29/2002,38,44.2,40.2,82.98,0.08,"Rain, Partially cloudy"
12/30/2002,37.8,47.6,43.6,86.17,0.29,"Rain, Partially cloudy"
12/31/2002,41.2,47.5,43.9,83.09,0.17,"Rain, Partially cloudy"
1/1/2003,42.9,47.5,44.9,85.37,1,Rain
1/2/2003,46.4,54.4,50.9,86.77,0.84,"Rain, Partially cloudy"
1/3/2003,48.3,54.1,51.4,68.34,0.02,Rain
1/4/2003,48.3,54.3,50.7,85.61,0.6,Rain
1/5/2003,44.5,48.4,46.9,84.46,0,Clear
1/6/2003,40.6,51.9,44.6,86.82,0,Clear
1/7/2003,42.3,52.3,46,80.11,0,Clear
1/8/2003,36.7,48.3,44.4,85.78,0,Clear
1/9/2003,43.2,49.8,45.8,70.18,0,Clear
1/10/2003,40.8,47.8,43.8,60.37,0,Clear
1/11/2003,40.8,46.7,43.9,74.45,0.27,Rain
1/12/2003,43.2,48.1,45.3,97.61,0.45,"Rain, Partially cloudy"
1/13/2003,43.1,48.8,45.4,97.88,0.41,"Rain, Partially cloudy"
1/14/2003,37.7,48.6,45.6,94.43,0,Clear
1/15/2003,34.2,43.3,40.4,94.13,0,Clear
1/16/2003,40.1,45.5,43,85.05,0,Clear
1/17/2003,41.4,47.5,44,79.59,0,Clear
1/18/2003,40.7,47.4,44.1,84.58,0,Clear
1/19/2003,41.3,46.3,44.7,87.42,0,Partially cloudy
1/20/2003,41.1,46.5,44.6,92.56,0,Partially cloudy
1/21/2003,43.2,44.5,43.7,96.93,0.51,"Rain, Partially cloudy"
1/22/2003,44.5,52.4,47,92.95,0.9,Rain
1/23/2003,47,52.3,50.6,80.75,0.72,"Rain, Partially cloudy"
1/24/2003,46.8,52.1,49.9,92.32,0.45,Rain
1/25/2003,50.1,54.8,51.9,95.41,0.45,"Rain, Partially cloudy"
1/26/2003,49.2,56.4,53.3,81.54,0.73,"Rain, Partially cloudy"
1/27/2003,46,49.8,48.1,89.85,0.19,"Rain, Partially cloudy"
1/28/2003,43.7,49.5,46.2,90.57,0.02,Rain
1/29/2003,42.8,49.8,46,92.64,0.44,"Rain, Partially cloudy"
1/30/2003,47,54.4,49.5,98.56,0.56,"Rain, Partially cloudy"
1/31/2003,47.8,54.2,50.8,89.54,0.13,"Rain, Partially cloudy"
2/1/2003,45.3,48.6,47.1,85.52,0.02,"Rain, Partially cloudy"
2/2/2003,44.9,48.3,46.3,89.59,0.01,"Rain, Partially cloudy"
2/3/2003,42.9,46.2,44.3,85.21,0.07,Rain
2/4/2003,40.8,44.3,42.3,83.85,0,Clear
2/5/2003,37.8,44.2,40.8,86.12,0,Clear
2/6/2003,35.7,44.9,40.6,91.03,0,Clear
2/7/2003,34.6,41.8,39.2,94.39,0,Clear
2/8/2003,36.6,40,38.5,90.31,0,Clear
2/9/2003,35.5,40,37.5,92.21,0.01,Rain
2/10/2003,36,42.4,39.2,86.72,0,Clear
2/11/2003,34.8,47,40.9,82.96,0,Clear
2/12/2003,35.8,46.4,40.9,92.39,0,Clear
2/13/2003,41.4,47.8,44.6,85.73,0,Clear
2/14/2003,45.5,50.8,47.9,84.41,0,Partially cloudy
2/15/2003,44,50.5,47.5,87.8,0.41,"Rain, Partially cloudy"
2/16/2003,42.8,47.8,45.5,89.07,0.77,Rain
2/17/2003,42.8,48.1,45,84.81,0.06,Rain
2/18/2003,40.7,48.7,44.8,84.79,0.01,"Rain, Partially cloudy"
2/19/2003,44,48.4,46.2,84.17,0.07,"Rain, Partially cloudy"
2/20/2003,43.1,51.5,47.1,85.82,0.07,Rain
2/21/2003,44.9,51.2,47.5,85.96,0.38,"Rain, Partially cloudy"
2/22/2003,42.1,47.1,44.5,80.44,0.01,Rain
2/23/2003,35,46.5,41.3,65.13,0,Partially cloudy
2/24/2003,33.7,44.2,38.7,39.33,0,Clear
2/25/2003,33.8,45.7,39.9,54.47,0,Clear
2/26/2003,37.6,46.6,42.5,62.82,0,Partially cloudy
2/27/2003,39.3,47.8,43.6,69.64,0,Clear
2/28/2003,40,45.2,43.7,84.78,0.07,"Rain, Partially cloudy"
3/1/2003,40.7,51.3,44.6,77.77,0.01,Rain
3/2/2003,37.8,47,42.3,89.63,0.23,"Rain, Partially cloudy"
3/3/2003,41.8,47.7,44.3,80.92,0,Clear
3/4/2003,41.4,48.2,45,76.39,0,Clear
3/5/2003,43,48.5,45.6,78.16,0,Clear
3/6/2003,40.2,46.9,42.8,74.85,0.02,Rain
3/7/2003,36.8,42.1,39.4,84.06,0.33,"Rain, Partially cloudy"
3/8/2003,37.5,42.1,39.5,86.64,0.13,"Rain, Partially cloudy"
3/9/2003,42.8,51.4,48,90.99,0.85,"Rain, Partially cloudy"
3/10/2003,48.6,52.1,50,89.76,0.07,"Rain, Partially cloudy"
3/11/2003,46.5,51.4,48.8,91.05,0.87,"Rain, Partially cloudy"
3/12/2003,47.3,53.4,50.6,92.57,0.98,"Rain, Partially cloudy"
3/13/2003,50.5,57.5,53.5,80.23,0.28,"Rain, Partially cloudy"
3/14/2003,47.1,57.6,51.7,77.8,0.09,"Rain, Partially cloudy"
3/15/2003,46.2,53.9,50.3,77.08,0.1,"Rain, Partially cloudy"
3/16/2003,45,50.2,46.9,83.5,0.13,Rain
3/17/2003,41.8,51.6,46,79.78,0,Clear
3/18/2003,39.5,51,45.2,79.55,0.13,Rain
3/19/2003,42.2,50.8,46.8,84.53,0.24,"Rain, Partially cloudy"
3/20/2003,46.2,51.4,48.3,83.11,0.09,Rain
3/21/2003,44.7,51.2,47.7,88.34,0.84,Rain
3/22/2003,43.8,52.3,48.7,78.13,0.68,Rain
3/23/2003,42,46.9,44.2,76.41,0.02,Rain
3/24/2003,38.4,48.6,43.7,71.29,0.01,Rain
3/25/2003,43.7,53,47.7,80.95,0.06,"Rain, Partially cloudy"
3/26/2003,42.7,49.9,46.4,76.67,0.13,"Rain, Partially cloudy"
3/27/2003,43.8,50.8,46.8,76.36,0.01,"Rain, Partially cloudy"
3/28/2003,42.5,52.3,46.9,82.32,0,Partially cloudy
3/29/2003,46.1,59.6,51.9,74.09,0,Clear
3/30/2003,47.5,62.7,54.6,78.14,0.09,Rain
3/31/2003,45.6,53.8,49.3,79.47,0.18,Rain
4/1/2003,40.4,46.2,43.3,77.26,0.17,"Rain, Partially cloudy"
4/2/2003,39.6,48.1,42.8,73.66,0.12,Rain
4/3/2003,40.2,45.4,42,81.15,0.25,"Rain, Partially cloudy"
4/4/2003,39.5,47.2,42.6,77.26,0.01,Rain
4/5/2003,39.3,45.1,42.3,82.57,0.15,Rain
4/6/2003,41.5,50.4,45.3,79.55,0.05,"Rain, Partially cloudy"
4/7/2003,46.6,54.3,49.8,79.46,0.28,"Rain, Partially cloudy"
4/8/2003,44.8,60.2,52.9,77.01,0.28,"Rain, Partially cloudy"
4/9/2003,45.1,54.4,48.9,71.96,0.03,Rain
4/10/2003,45.7,56.9,50.3,78.62,0.02,"Rain, Partially cloudy"
4/11/2003,48.7,58.4,52.1,74.56,0.05,"Rain, Partially cloudy"
4/12/2003,47.7,51.3,49.1,89.5,0.08,"Rain, Partially cloudy"
4/13/2003,46,52.5,49.2,85.96,0.69,Rain
4/14/2003,43.7,54,49.7,70.68,0.01,Rain
4/15/2003,47.2,55,50,74.28,0,Clear
4/16/2003,47.1,54.5,49.6,77.47,0,Clear
4/17/2003,44.8,51.4,47.1,78.43,0.03,Rain
4/18/2003,42.8,52.8,47.7,71.61,0,Clear
4/19/2003,45.7,57.6,50.8,65.8,0,Clear
4/20/2003,47.8,58.2,51.4,79.41,0.01,"Rain, Partially cloudy"
4/21/2003,47.4,50.2,48.9,91.33,0.2,"Rain, Partially cloudy"
4/22/2003,46.3,55.8,49.8,80.99,0.03,Rain
4/23/2003,44.2,49.5,47.1,85.79,0.25,"Rain, Partially cloudy"
4/24/2003,43.4,47.9,45.6,82.22,0.18,Rain
4/25/2003,43.2,53.7,48.1,76.65,0,Clear
4/26/2003,45.6,52.8,48.7,75.72,0.02,Rain
4/27/2003,46,56.6,51.2,70.58,0,Clear
4/28/2003,48,59,53.8,69.67,0,Clear
4/29/2003,50.1,56.7,53.4,77.05,0.02,"Rain, Partially cloudy"
4/30/2003,49.6,56.8,52.7,81.79,0,Clear
5/1/2003,49.7,58.5,53.3,82.47,0,Clear
5/2/2003,48.1,55.6,50.6,82.6,0,Clear
5/3/2003,47.7,51.4,49.3,79.55,0.05,"Rain, Partially cloudy"
5/4/2003,46.4,50.8,48.4,85.42,0.27,"Rain, Partially cloudy"
5/5/2003,43.1,52,47.4,76.41,0.09,Rain
5/6/2003,44.1,53.7,48.8,68.89,0.04,Rain
5/7/2003,39.7,54.7,48.5,71.88,0,Clear
5/8/2003,46.1,56,50.5,73.84,0,Clear
5/9/2003,46.4,58.3,52.2,77.84,0,Clear
5/10/2003,47.9,59.1,53.1,80.25,0,Clear
5/11/2003,48.6,60.5,53.3,80.29,0,Clear
5/12/2003,49.2,57.5,52.4,81.68,0,Clear
5/13/2003,48.1,60.1,53.5,73.88,0,Clear
5/14/2003,48.9,54.5,51.8,75.25,0,Clear
5/15/2003,42.8,52,47.1,73.77,0.02,Rain
5/16/2003,41.8,51.4,46.1,75.19,0.33,Rain
5/17/2003,41.5,49.8,45.7,75.31,0.08,Rain
5/18/2003,42.1,55.8,48.9,71.36,0.01,Rain
5/19/2003,44.7,58.7,52,67.37,0,Clear
5/20/2003,50.1,56,52.7,80.49,0.06,"Rain, Partially cloudy"
5/21/2003,51.7,59.5,55.2,82.92,0.03,"Rain, Partially cloudy"
5/22/2003,51.9,63.1,57.1,79.56,0.01,"Rain, Partially cloudy"
5/23/2003,53.8,63.1,58.4,84.47,0,Clear
5/24/2003,55.2,63.9,58.4,84.8,0.01,Rain
5/25/2003,51.5,57.3,54.3,80.74,0.09,Rain
5/26/2003,47.7,65.7,55.9,68.67,0.02,Rain
5/27/2003,52.8,76.1,60.2,69.78,0,Clear
5/28/2003,54.6,66.2,59.1,76.4,0,Clear
5/29/2003,52.4,64.1,58,71.3,0,Clear
